timestamp,symbol,market_type,timeframe,price,ratio_percent,z_score,final_ratio,change_momentum,momentum_bars_ago,trend_direction,price_vs_supertrend
2025-09-05 19:04:25,PTBUSDT,1h,0.04837,225.54892442262448,0.9579441059698547,0.9579441059698547,0.0,40,Bullish,Above
2025-09-05 19:04:25,MUSDT,1h,1.5898,156.87236039989875,0.07721801010151763,0.07721801010151763,11.016914191737442,99,Bullish,Above
2025-09-05 19:04:25,IDOLUSDT,1h,0.03969,126.15102904359121,1.3223763523816812,1.3223763523816812,2.1601754092912415,66,Bullish,Above
2025-09-05 19:04:25,ARIAUSDT,1h,0.12421,81.23466288185281,0.8891704557006012,0.8891704557006012,0.0,43,Bullish,Above
2025-09-05 19:04:25,REDUSDT,1h,0.6661,67.34531559455725,0.5398935176834881,0.5398935176834881,14.50755735814247,14,Bullish,Above
2025-09-05 19:04:25,WLFIUSDT,1h,0.1804,-55.190779546335065,-1.6444793386313012,-1.6444793386313012,-7.5055489729793905,122,Bearish,Below
2025-09-05 19:04:25,BAKEUSDT,1h,0.0406,-50.96751033949237,-0.8242644640157025,-0.8242644640157025,-35.46742563663595,61,Bearish,Below
2025-09-05 19:04:25,DOLOUSDT,1h,0.17113,-50.39501263559995,-0.510868789408443,-0.510868789408443,-8.433029239328398,106,Bearish,Below
2025-09-05 19:04:25,LINEAUSDT,1h,0.02606,-45.332494231172646,-1.4308037512636447,-1.4308037512636447,0.0,96,Bearish,Below
2025-09-05 19:04:25,SOMIUSDT,1h,0.543,39.47063370535889,0.037069183048827836,0.037069183048827836,19.36538962998997,22,Bullish,Above
2025-09-05 19:04:25,PUMPUSDT,1h,0.004494,39.33765782222699,-0.43414614125212847,-0.43414614125212847,10.95432401255588,87,Bullish,Above
2025-09-05 19:04:25,TAKEUSDT,1h,0.14477,-38.81570327919429,-1.4632019371514233,-1.4632019371514233,0.0,42,Bearish,Below
2025-09-05 19:04:25,FORMUSDT,1h,3.715,32.01798232991868,-1.036825814625843,-1.036825814625843,5.4831565326817895,98,Bullish,Above
2025-09-05 19:04:25,TAUSDT,1h,0.13682,30.167689211487374,-1.5832199812762329,-1.5832199812762329,5.410049219870494,49,Bullish,Above
2025-09-05 19:04:25,PYTHUSDT,1h,0.14656,-25.901615387468386,-1.6577082357959794,-1.6577082357959794,-2.707775035635713,126,Bearish,Below
2025-09-05 19:04:25,CATIUSDT,1h,0.08371,-25.362524608186227,-1.7895768026113903,-1.7895768026113903,-5.038274167664589,122,Bearish,Below
2025-09-05 19:04:25,INUSDT,1h,0.05444,-24.447018064586246,-1.586938691672788,-1.586938691672788,-3.330741586584761,35,Bearish,Below
2025-09-05 19:04:25,ALPINEUSDT,1h,2.1218,22.136230637638363,0.6713553731475126,0.6713553731475126,7.247835710171607,22,Bullish,Above
2025-09-05 19:04:25,MYXUSDT,1h,1.2637,18.66543791267947,1.3090119230869728,1.3090119230869728,3.884733832093154,33,Bullish,Above
2025-09-05 19:04:25,BUSDT,1h,0.5939,-18.23859210859095,-2.066320462252964,-2.066320462252964,-3.506371037864774,97,Bearish,Below
2025-09-05 19:04:25,PARTIUSDT,1h,0.2051,18.03217313307555,0.12375434709654583,0.12375434709654583,34.62680769826391,30,Bullish,Above
2025-09-05 19:04:25,BTRUSDT,1h,0.0512,-17.99904363317757,-1.0966038780617409,-1.0966038780617409,-7.602405634250665,36,Bearish,Below
2025-09-05 19:04:25,HEMIUSDT,1h,0.032505,-17.97396146146554,-2.1281318725373577,-2.1281318725373577,-0.6798591934386806,30,Bearish,Below
2025-09-05 19:04:25,TREEUSDT,1h,0.3153,-17.89104517630787,-1.642121383810324,-1.642121383810324,-14.089321870096008,31,Bearish,Below
2025-09-05 19:04:25,HFTUSDT,1h,0.09975,17.091415971203453,0.38388017823466797,0.38388017823466797,10.463050664466131,16,Bullish,Above
2025-09-05 19:04:25,NEIROETHUSDT,1h,0.06346,-16.828453480502507,-0.9246489880320716,-0.9246489880320716,-1.425556903842505,3,Bearish,Below
2025-09-05 19:04:25,VELVETUSDT,1h,0.07352,16.64978561795147,-1.2209929627071854,-1.2209929627071854,10.001069585126885,37,Bullish,Above
2025-09-05 19:04:25,BCHUSDT,1h,610.5,15.098920969571363,1.560566523570644,1.560566523570644,26.051219641352752,105,Bullish,Above
2025-09-05 19:04:25,GPSUSDT,1h,0.01037,14.823328954647636,1.6640009113786918,1.6640009113786918,40.30637692724252,29,Bullish,Above
2025-09-05 19:04:25,SUNUSDT,1h,0.021053,-14.591122866993198,-1.8334470825001614,-1.8334470825001614,-5.087676080700817,211,Bearish,Below
2025-09-05 19:04:25,QUSDT,1h,0.008682,-14.472278296583074,-1.703289480673748,-1.703289480673748,-3.0807034873013777,7,Bearish,Below
2025-09-05 19:04:25,YALAUSDT,1h,0.1085,-14.44363786530298,-1.4436443598045354,-1.4436443598045354,-2.9469212635436506,36,Bearish,Below
2025-09-05 19:04:25,PROVEUSDT,1h,0.8477,-14.36304660353978,-1.7267072269124013,-1.7267072269124013,-10.229124269591907,39,Bearish,Below
2025-09-05 19:04:25,PLAYUSDT,1h,0.0387,-14.239776214178809,-0.19389857669978586,-0.19389857669978586,-6.010537272420059,1,Bearish,Below
2025-09-05 19:04:25,BANKUSDT,1h,0.06379,-14.020527221609152,0.76794276364359,0.76794276364359,-1.6056020220974503,44,Bearish,Below
2025-09-05 19:04:25,XPLUSDT,1h,0.6302,13.967826283992313,-1.0447842940801713,-1.0447842940801713,4.000997031060528,41,Bullish,Above
